,title,artist,lyric
33,나의 노래,정해은 (Jeong Hae Eun),"나의 노래

눈 뜬 세상의 노래
내 노랠 듣고 있나요
꿈속의 별처럼
나만의 나비 되어
훨훨 날아온

사랑아 오 내 사랑아
사랑의 반딧불로 널 비추고
꽃들의 노래 너만의 꽃비 되어
노래하며 춤 추리라

이 노래가 끝날 때까지
멈추지 멈추지 말아요
아름답고 향기로운
당신을 위한 노래니까
언제까지나 언제까지나
노래하는 꿈을 꿉니다

사랑아 오 내 사랑아
사랑의 반딧불로 널 비추고
꽃들의 노래 너만의 꽃비 되어
노래하며 춤 추리라

이 노래가 끝날 때까지
멈추지 멈추지 말아요
아름답고 향기로운
당신을 위한 노래니까
언제까지나 언제까지나
노래하는 꿈을 꿉니다

언제까지나 언제까지나
노래하는 꿈을 꿉니다"
34,빨조노초파남보,창공,"빨주노초파남보 무지개는 내 인생이지
빨주노초파남보는 너와나 인생이지

얼마나 배웠냐고 얼마나 돈있냐고
어떡해 살았냐고 묻지를 말아요
인생은 바쁘게 돌고 돌아 사랑도 돌고 돌아
그저 하루 세끼면 족하지
여봐요 오늘내일모레 색깔있게 살아요
쉬어간다 놀다간다 그렇게 살자구요
빨주노초파남보는 우리의 인생이지

얼마나 배웠냐고 얼마나 돈있냐고
어떡해 살았냐고 묻지를 말아요
인생은 바쁘게 돌고 돌아 사랑도 돌고 돌아
그저 하루 세끼면 족하지
여봐요 오늘내일모레 색깔있게 살아요
쉬어간다 놀다간다 그렇게 살자구요
빨주노초파남보는 우리의 인생이지
빨주노초파남보는 우리의 인생이지
우리의 인생이지"
35,당신은 로또야,장창호짱,"우연히 만난사람 로또를 만났네
수많은 사람중에 당신을 만났네
하늘에서 주셨나요 내사랑 내 여인
세상사 힘들어도 당신은 로또야
희망주고 행복을 준 힘되신 그대는
나에겐 행운이야 당신은 로또야

어디서 오셨나요 로또같은 내사랑
인생길 나그네 길 굽이굽이 몇만리
천상에서 맺어주신 천생의 내 연분
지치고 외로울 때 안아준 당신이여
어머님 품속같이 포근한 당신은
나에겐 행운이야 당신은 로또야
나에겐 행운이야 당신은 로또야
당신은 로또야"
36,이 사람,김장수,"보석같은 이 사람을 오래오래 갖고 싶어요
내 모든 것 다 잃어도
이 사람만 있으면 되요
아프지 마요 늙지도 마요
나만 위해 사는 사람아
눈 뜨면 마주보는 이 사람이 곁에 있으니
어디라도 좋아 당신이라면
비 맞아도 행복 있는 이대로가 나는 좋아라

아프지 마요 늙지도 마요
나만 위해 사는 사람아
눈 뜨면 마주보는 이 사람이 곁에 있으니
어디라도 좋아 당신이라면
비 맞아도 행복 있는 이대로가 나는 좋아라

알콩달콩 행복의 눈물
강물만큼 쏟고 싶어요"
37,빌려준 돈 받을때까지,전영민,"나는 너를 잊지 못한다
빌려준 돈 받을때까지
돈 잃고 사람 잃고 이게 무슨 날벼락이냐
이제 와 후회 합니다
간절한 그 눈빛을 애절한 그 말들을
보지 말고 듣지도 말 것을
아버지가 날 붙잡고 늘 하시던 말
보증서지 말고 돈거래 말라
이제야 알 것 같아요
어디에 숨었냐 전환 왜 안 받냐
내 맘이 문드러진다
사랑을 믿고 우정을 믿고 내가 속았다
나는 너를 잊지 못한다
빌려준 돈 받을 때까지

빌려준 건 나였는데
받을 땐 왜 내가 애원해
열받아 못 참겠다
또 다시 돈 꿔주면 두 번 다시 돈 꿔주면
내가 내가 성을 갈겠다
어머니가 날 붙잡고 늘 하시던 말
보증서지 말고 돈거래 말라
이제야 알 것 같아요
어디에 숨었냐 전환 왜 안 받냐
내 맘이 문드러진다
사랑을 믿고 우정을 믿고 내가 속았다
나는 너를 잊지 못한다
빌려준 돈 받을 때까지
빌려준 돈 받을 때까지"
38,끝나기 전에,도화,"알고 있나요 들리시나요
내가 무얼 원하고 있는지
보이시나요 이가슴 안에
쌓이는 이 그리움을

잊지 않았겠죠 그때 그 자리
우리가 만난 자그만 카페
술잔에 어리는 얼굴 하나
뜨거운 눈물이 흐르는 이 밤
돌아와줘요 그대 이 기다림이
꿈으로 끝나기 전에


알고 있나요 들리시나요
내가 무얼 원하고 있는지
보이시나요 이가슴 안에
쌓이는 이 그리움을

잊지 않았겠죠 그때 그 자리
우리가 만난 자그만 카페
술잔에 어리는 얼굴 하나
뜨거운 눈물이 흐르는 이밤
돌아와줘요 그대 이 기다림이
꿈으로 끝나기 전에
돌아와줘요 그대 이 기다림이
꿈으로 끝나기 전에"
39,땡겨 땡겨,천설,"(밀지 말고 당겨 주세요 밀지 말고 당겨 주세요)

그대 제발 당겨 주세요
밀지 말고 당겨 주세요
당겨 당겨 밀지마 당겨
(밀지 말고 당겨 주세요)

그대 제발 당겨 주세요
밀지 말고 당겨 주세요
당겨 당겨 밀지마 당겨
(밀지 말고 당겨 주세요)

내가 뭘 잘 못 했나요?
당신 왜 멀어 지나요?
우리 왜 이리 됐나요?
후회 한다면 이제 나-를

밀지 말고 당겨 주세요 (당겨 당겨)
가지 말고 잡아 주세요 (잡아 잡아)
일생 일대 최대 기회 행운을 드릴게요

밀지 말고 당겨 주세요 (당겨 당겨)
가지 말고 잡아 주세요 (잡아 잡아)
일생 일대 최대 기회 사랑을 드릴게요


그대 제발 당겨 주세요
밀지 말고 당겨 주세요
당겨 당겨 밀지마 당겨
(밀지 말고 당겨 주세요)

그대 제발 당겨 주세요
밀지 말고 당겨 주세요
당겨 당겨 밀지마 당겨
(밀지 말고 당겨 주세요)

내가 뭘 잘 못 했나요?
당신 왜 멀어 지나요?
우리 왜 이리 됐나요?
후회 한다면 이제 나-를

밀지 말고 당겨 주세요 (당겨 당겨)
가지 말고 잡아 주세요 (잡아 잡아)
일생 일대 최대 기회 행운을 드릴게요

밀지 말고 당겨 주세요 (당겨 당겨)
가지 말고 잡아 주세요 (잡아 잡아)
일생 일대 최대 기회 사랑을 드릴게요
일생 일대 최대 기회 사랑을 드릴게요

(밀지 말고 당겨 주세요 밀지 말고 당겨 주세요)"
40,못 잊을 사람 (Cover Ver.),박세주,"사랑 해선 안될사람 사랑 해 놓고 외로워서 울어야 했다

잊혀지지 않는 사람 가슴에 묻고 불러보는 그이름 석자

사랑 했다고 사랑 한다고 애 타게 불러보는 그이름

보고 싶어서 보고 싶어서 또 다시 불러본다

사랑하는 사람아 내 마음 아는 가

어디서든 행복 해 다오

사랑 해선 안될사람 사랑 해 놓고 외로워서 울어야했다

잊혀지지 않는 사람 가슴에 묻고 불러보는 그이름 석자

사랑 했다고 사랑 한다고 애 타가 불러보는 그 이름

보고 싶어서 보고싶어서 또 다시 불러 본다

사랑 하는 사람아 내 마음 아는 가

어디서든 행복 해 다오

사랑하는 사람아 내 마음 아는 가

어디서든 행복 해 다오"
41,다 내탓이요 (테크노),남진,"내탓이요 내탓이요 그모두거 다 내탓이요
한치앞도 못보면서 니탓내탓 하지맙시다
이런들 어떻하리 저런들 어떻하리
이방원의 시한수로 해탈하니
아 아 산은산이요 물은물이여라

니탓이요 니탓이요 그모두가 다 니탓이요
남의탓만 하다보면 지잘못은 알지못하네"
42,불러줘요,노지훈,"내 이름
불러줘요 OK 불러줘요
당신만의 가수가 될게
월화수목금토일 매일매일
당신이 부르면 OK

노 ~ 노쇼 아니예요 딱 기다려요
지 지금 당장 달려 갈 준비끝났어
훈~훈련된 강인하고 섹시한 내가
전국 팔도강산 달려갈께

웃을때 예쁜 울어도 예쁜
뭘해도 두 눈에 꼭 담고 싶은
소녀야 자기야 누나야
내사랑을 확인해봐

내 이름
불러줘요 OK 불러줘요
당신만의 가수가 될게
월화수목금토일 매일매일
당신이 부르면 OK


노 ~ 노쇼 아니예요 딱 기다려요
지 지금 당장 달려 갈 준비끝났어
훈~훈련된 강인하고 섹시한 내가
전국 팔도강산 달려갈께

웃을때 예쁜 울어도 예쁜
뭘해도 두 눈에 꼭 담고 싶은
소녀야 자기야 누나야
내사랑을 확인해봐

내 이름
불러줘요 OK 불러줘요
당신만의 가수가 될게
월화수목금토일 매일매일
당신이 부르면 OK

불러줘요 OK 불러줘요
당신만의 가수가 될게
월화수목금토일 매일매일
당신이 부르면 OK

당신만 있다면 나는 OK"
43,4월에세이,임기용,"찬란하고 신비한 4월 어느 날
우린 서로 보았지
처음엔 무심히 지났지만
또 만나니 두 번짼 웃었지
환희에 차라 4월이어라
지는 것 없는 소생 4월

설레는 이 마음 가벼운 발걸음
열린 가슴속에 다가오는

향기로운 그대여 아름다운 그대여
소록소록 느낌으로 전해지는 나의 마음
아는 것 같은
와닿는 느낌
너와 나의 같은 마음

연초록 뿌려 진초록 수채화
지는 것 없는 소생 4월

설레는 이 마음 가벼운 발걸음
고운 마음속에 느껴지는

어제보다 더 좋은 다정스런 그대여
오갈수록 더해지는 너의 마음 나의 마음
4월이여라
소중하여라
아름다운 나의 사랑"
44,안녕은 싫어,박훈,"안녕이란 그 말은 하지 말아줘요
언제나 사랑한다
그 말만 해줘요

세월가도 당신만 사랑하게 해줘요
안녕이란 싫어 싫어요
떠나도 우리 사랑 잊지 말아줘요
언젠가 또 다시
다시 만날 수 있겠지요

안녕이란 그 말은 하지 말아줘요
언제나 사랑한다
그 말만 해줘요

세월가도 당신만 사랑하게 해줘요
안녕이란 싫어 싫어요
떠나도 우리 사랑 잊지 말아줘요
언젠가 또 다시
다시 만날 수 있겠지요
다시 만날 수 있겠지요"
45,그냥 좋았어,김부호,"그냥 좋았어
처음부터 니가 그냥 좋았어
아무말도 필요없었어
느낌으로 다가왔으니까
사랑은 그런건가봐
우연히 다가오지만
영원히 머무는 사랑으로
서로를 갈구하곤 해
100일 지나고
1년이 지나고 10년이 지나도
평생을 같이 할 사랑
서로를 찾고 사랑의 눈빛으로
서로를 바라보곤 해
언제나 한결같은 너
지금도 그래
그냥 좋았어 처음부터 니가
그냥 좋았어
내 사랑 이니까

100일 지나고
1년이 지나고 10년이 지나도
평생을 같이 할 사랑
서로를 찾고 사랑의 눈빛으로
서로를 바라보곤 해
언제나 한결같은 너
지금도 그래
그냥 좋았어 처음부터 니가
그냥 좋았어
내 사랑 이니까
내 사랑 이니까"
46,아직 겨울 꿈,송우주,"아직 겨울 꿈
저기, 저기, 저 멀리 그대가 내게 다가옵니다. 가만히
사뿐 사뿐 사뿐 걸어오는 길, 목련이라 길을 밝히면
흐드러진 벚꽃인가, 아니야 그대는 하얀 민들레라오
그대의 웃음 복숭아꽃 피워내고
그대의 목소리 매화꽃을 날리네요. 아 내 마음이 설레요.
아아아아 어쩌나, 어쩌나. 내 눈엔, 내 눈엔 그대 얼굴만 보여
아아아아 어쩌나, 어쩌나. 가슴이, 가슴이 터질 것만 같아
창 밖엔 눈이 내리는데.

그대의 웃음 복숭아꽃 피워내고
그대의 목소리 매화꽃을 날리네요. 아 내 마음이 설레요.
아아아아 어쩌나, 어쩌나. 내 눈엔, 내 눈엔 그대 얼굴만 보여
아아아아 어쩌나, 어쩌나. 가슴이, 가슴이 터질 것만 같아
흰 눈이 펑펑 내리는데

내겐, 내겐, 내게는 그대가 매일 봄이라는 걸
그대는 아직 모른다오."
47,이보시게,이루네,"눈물을 거두시게나
한숨을 거두시게나
니탓 내탓 하늘탓만 해본들 누가
그누구가 알아줄까
천둥벼락 몇번쳐야 열매가 익듯
계절이 또 지나야 다시 꽃피듯
소나기도 잠시 스쳐지나면
무지개가 떠오를거야

이보시게 이보시게
눈물한숨 거두시게나
이보시게 이보시게
물한모금 목축이게나


눈물을 거두시게나
한숨을 거두시게나
니탓 내탓 하늘탓만 해본들 누가
그누구가 알아줄까
천둥벼락 몇번쳐야 열매가 익듯
계절이 또 지나야 다시 꽃피듯
소나기도 잠시 스쳐지나면
무지개가 떠오를거야

이보시게 이보시게
눈물한숨 거두시게나
이보시게 이보시게
물한모금 목축이게나

이보시게 이보시게
눈물한숨 거두시게나
이보시게 이보시게
물한모금 목축이게나
물한모금 목축이게나"
48,운이왔네,김경자,"누구나 꿈꾸던 세상살이 안 될 때도 있지
등 떠민 세월이 서러워 포기하지 말아요
운 좋고 팔자 좋은 사람이 어디 따로 있나
인생살이 힘들어도 운때가 오면 꽃이 피지
내 인생 다시 한번 내 인생 다시 한번
세상살이 살맛 난다 내 인생에 꽂이 피네
운이 왔네 운이 왔어 내 인생에 꽃이 피네
활짝 핀 내 인생 나는 나는 행복해요

누구나 꿈꾸던 세상살이 안 될 때도 있지
등 떠민 세월이 서러워 포기하지 말아요
운 좋고 팔자 좋은 사람이 어디 따로 있나
인생살이 힘들어도 운때가 오면 꽃이 피지
내 인생 다시 한번 내 인생 다시 한번
세상살이 살맛 난다 내 인생에 꽂이 피네
운이 왔네 운이 왔어 내 인생에 꽃이 피네
활짝 핀 내 인생 나는 나는 행복해요
운이 왔네 운이 왔어 내 인생에 꽃이 피네
활짝 핀 내 인생 나는 나는 행복해요
나는 나는 행복해요"
49,나만의 사랑,정채희,"흘러가는 저구름속에
그대모습 지워보지만
지울수없는사람 내안의 단한사람
왜 자꾸떠오릅니까
빈가슴 부여잡고 돌아서는 이 발길
지금나를 있게해준사람
사랑했던 사람을 기억속에 묻어두고
그대를 그리워할거야
세월가도 당신은 나만의사랑
내곁에 남아있어요"
50,벚꽃연가 Cherry blossom love song,싸비 (SABI),"탁사정 고갯마루울어대는 두견새야
휘몰아치는 세월 속에내 추억은 잘 있느냐
봉황산 기슭에도봄은 오고 꽃이 피는데
너는 어찌 너는 어찌 
올 줄 모르고
노송만 가득하구나

청풍호 노을 지면울어대는 소쩍새야
그리운 사연 
말 못 하고물결 속에 부서져간다
벚꽃 잎이 비가 되어흩날리는 이 밤에도
너는 어찌 너는 어찌 
올 줄 모르고
향기만 가득하구나
너는 어찌 너는 어찌 
올 줄 모르고
눈물만 삼키는구나"
51,서울달고나 (Seoul Dalgona),MF Miho,"눈떠보니 여긴 서울
내 긴 잠을 깨운
이 남자 어디서 왔나
내 손을 이끄네
남산 케이블카, 명동 한 바퀴
청계천 어디매
살포시 뽀뽀 쪽!
아이코나! 심장 콩콩
그대 참 달달 달고나
이런 맛 처음이고나
그대와 나의 서울, 서울 달고나

달달 달링 익선동 달빛
가득 담은 잔에
달달하니 듬뿍
아이코나! 전기 찌릿
그대 참 달달 달고나
이런 맛 처음이고나
그대와 나의 서울, 서울 달고나

쓰디 쓰기만 했는데
휘저었더니 달아졌네
꽁꽁 얼려만 뒀는데
샤르르 녹아 여기 있네

그대 참 달달 달고나
이런 맛 처음이고나
그대와 나의 서울, 서울 달고나
그대의 서울 달고나
우리의 서울 달고나
그대 만나고, 아이코나!
서울 참 달고나
서울 달고나"
52,사나이 회고,발수건,"거칠고 또 무뚝뚝해 정없다 말하지만
내감정까지 표현하기엔 한가하지 않았다..(내삶이)

줏대없이 살아간다 속없다 말하지만
내성질대로 살아가기엔 만만하지 않았다..(내삶이)

어찌 눈물이 없었을까 지독했던 오르막 인생길을
주저앉고 그만두고 싶어도 사나이 아니던가….
어찌 웃음이 없었을까 가끔내게 허락된 행복속에
잠시라도 안겨쉬던 가족품 내인생 전부였다..

짧지만 않았던 인생 이제와 후회 따위는 없다..
내뒤엔 가족이 항상 있었기에 거칠 것 하나 없었다…
편치만 않았던 인생 이제와 미련 따위는 없다..
지금껏 비굴한 적도 많았지만 가족을 위해서였다…


어찌 눈물이 없었을까 지독했던 오르막 인생길을
주저앉고 그만두고 싶어도 사나이 아니던가….
어찌 웃음이 없었을까 가끔내게 허락된 행복속에
잠시라도 안겨쉬던 가족품 내인생 전부였다..

짧지만 않았던 인생 이제와 후회 따위는 없다..
내뒤엔 가족이 항상 있었기에 거칠 것 하나 없었다…
편치만 않았던 인생 이제와 미련 따위는 없다..
지금껏 비굴한 적도 많았지만 가족을 위해서였다…

지금껏 비굴한 적도 많았지만 가족을 위해서였다…
가족을 위해서였다…
가족을 위해서였다…"
53,울어라 열풍아 (Cover Ver.),이강님,"못견디게 괴로워도
울지 못하고
가는님을 웃음으로
보내는 마음
그 누구가 알아주나
기막힌 내 사랑을
울어라 열풍아
밤이 새도록

님을 보낸 아쉬움에
흐느끼면서
하염없이 헤매도는
서러운 밤길
내 가슴의 이 상처를
그 누가 달래주리
울어라 열풍아
밤이 새도록"
54,뫼비우스띠,선정,"너와 나의 사이가 종이 한 장 뿐인데
우린 서로 등을 맞대고 있지
가까이 있어도 만날 수 없는 사람
보고 싶어도 볼 수가 없는 사람
한번 꼬인 인연은 돌이킬 수가 없네
후회 하긴 이미 늦어 버린 거야
뫼비우스띠 뫼비우스띠 이어져 있어도
가는 길이 서로 다른 거야
뫼비우스띠 뫼비우스띠 사랑을 하려 해도
너와 나는 엇갈린 운명

너와 나의 사이가 백지 한 장 차인데
우린 서로 등을 돌리고 있지
가까이 있어도 만날 수 없는 사람
보고 싶어도 볼 수가 없는 사람
한번 꼬인 인연은 돌이킬 수가 없네
후회 하긴 이미 늦어 버린 거야
뫼비우스띠 뫼비우스띠 이어져 있어도
가는 길이 서로 다른 거야
뫼비우스띠 뫼비우스띠 사랑을 하려 해도
너와 나는 엇갈린 운명
뫼비우스띠 뫼비우스띠 사랑을 하려 해도
너와 나는 엇갈린 운명"
55,동구 데이트,고아라,"알고보니 우리동네 좋아
너무너무 좋아
인심좋고 사람냄새 나네
물씬 물씬 물씬

수도국산 사진찍고 화도진의 역사공부
아 배가 출출해
세숫대야 냉면을 먹고
부두에서 산책하고
헌책방도 둘러나보고
배다리도 둘러보고
아 나의 송림동

알탕에다 소주한잔
북광장에서 추억한잔
노래하며 정든 골목길
걷는다


알고보니 우리동네 좋아
너무너무 좋아
인심좋고 사람냄새 나네
물씬 물씬 물씬

수도국산 사진찍고 화도진의 역사공부
아 배가 출출해
세숫대야 냉면을 먹고
부두에서 산책하고
헌책방도 둘러나보고
배다리도 둘러보고
아 나의 송림동

알탕에다 소주한잔
북광장에서 추억한잔
노래하며 정든 골목길
걷는다"
56,아버지,단하나,"아버지 생각나는 밤하늘
별빛도 아름답다
보릿고개 없던 시절
자식위해 고달픈하루

등뒤에 한짐을
가슴에한짐을
토해내는 한숨소리
뼈마디 굵어진 거친 손
날위해 살아오신 세월의 흔적

그모습 어디에
보고픈 아버지
오늘너무나 생각이나요
아버지 웃는 얼굴이


등뒤에 한짐을
가슴에 한짐을
토해내는 한숨소리
뼈마디 굵어진 거친손
날위해 살아오신
세월의 흔적

그모습 어디에
보고픈 아버지
오늘 너무나 생각이나요
아버지 웃는 얼굴이


등뒤에 한짐을
가슴에 한짐을
토해내는 한숨소리
뼈마디 굵어진 거친손
날위해 살아오신 아버지 사랑"
57,인생은 하하하,김현호,"세월이 흘러 이제서야
마음으로 사는 법을 알았네

슬퍼도 눈물대신
그냥 한번 웃어보자 (하하하)
이 또한 지나 가리라

말하는대로  바라는대로
행복한 꿈을 꾼다

슬퍼도 눈물대신
그냥 한번 웃어보자 (하하하)
이 또한 지나 가리라


세월이 흘러 이제서야
가슴으로 사는 법을 알았네

인생의 근심 걱정
아무것도 아니더라 (하하하)
이 또한 지나 가리라

말하는대로  바라는대로
새로운 꿈을 꾼다

인생의 근심 걱정
아무것도 아니더라 (하하하)
이 또한 지나 가리라

말하는대로  바라는대로
행복한 꿈을 꾼다

슬퍼도 눈물대신
그냥 한번 웃어보자 (하하하)
이 또한 지나가리라

이 또한  지나가리라"
